INDEX;TIMESTAMP;LATITUDE;LONGITUDE;HORIZONTAL_ACCURACY;VERTICAL_ACCURACY;SPEED;SPEED_ACCURACY;ALTITUDE;COURSE;COURSE_ACCURACY;TRANSITION_TO
0;1614443965;48.82924706719251;9.066000366630586;1414.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;none
1;1614443967;48.82399651644267;9.074676662637419;65.0;20.0;-1.0;-1.0;307.1768379211426;-1.0;-1.0;none
2;1614443967;48.82399491718371;9.074679306004146;65.0;10.0;-1.0;-1.0;307.1768379211426;-1.0;-1.0;none
3;1614443970;48.82402634600094;9.074755344628846;61.778497107151516;8.111524642635276;1.2157008647918701;13.438624284974745;310.8517824127466;-1.0;-1.0;none
4;1614443971;48.82407493524685;9.074791108238323;51.944888584418564;8.042718876437549;2.599260091781616;7.721189395183532;310.8691186470979;5.571569073044255;58.87806745529378;none
5;1614443972;48.824051356140345;9.07487781864276;42.14549479709315;7.856976919822872;2.599260091781616;6.513259813239275;310.84401831604345;357.4258559942016;64.90514696402916;none
6;1614443973;48.82403276867335;9.074828151668912;37.83405349400476;11.472263550278642;1.2634541988372803;3.014908217085876;310.8364724035548;325.00169809941394;68.251378296589;none
7;1614443974;48.824019275471926;9.074802887184463;22.738679160935547;7.464735330792947;1.2634541988372803;2.5100911229355596;310.83786944295065;300.91776571280946;63.2921509778766;none
8;1614443975;48.82403382592969;9.074749496654693;15.22914424596352;6.516947739002681;1.751400351524353;1.70972326639744;310.79114292196437;295.473813085502;26.624653765559287;none
9;1614443976;48.824035045614174;9.074712344041274;12.213292921807035;6.718396369008701;3.734125852584839;1.5041112880939338;310.7578811372562;289.95760401086113;16.037895844368496;none
10;1614443977;48.82402360675039;9.074644719331808;10.303643198966324;6.748460176653452;5.4345784187316895;1.5439724816599147;310.6777286274987;279.5554303833931;9.519847471121432;none
11;1614443978;48.824021423281714;9.074577379567485;9.297669299434315;6.849201440878238;5.192684173583984;1.1865916836578692;310.611721456071;279.9618219386824;9.372824709765606;none
12;1614443979;48.82402237644171;9.07449245498111;8.534775594612958;6.923052438894434;5.4345784187316895;1.3486551858532378;310.57398027047896;275.91966486058595;9.729202295714748;none
13;1614443980;48.824027416222656;9.07441884263608;8.534775594613444;6.9230524388938335;5.434578418729723;1.3486551866346095;310.5739826411009;275.9196094532334;9.729202295715018;none
14;1614443981;48.824035828543124;9.074328141594599;8.017445945505312;6.964002469703759;5.672039031980187;0.8373040413267642;310.438908809796;277.1388043530848;1.5300257327336455;none
15;1614443982;48.824047425855596;9.074240233948606;7.857943268006691;7.171213943690988;6.187485694882352;0.7871113999691564;310.28710912074894;279.3751901191777;1.7991471817823048;none
16;1614443983;48.8240581972339;9.074147609215991;7.474186899427292;7.026935745932616;6.780864238735195;0.9720728426168344;310.185982119292;278.3483581542969;1.6381152864244912;none
17;1614443984;48.82406606273076;9.07404658846356;7.14754306532055;6.922446680478737;6.7808642387351945;0.6791368629080559;309.4695825576782;278.3483581542969;1.1198076666219101;none
18;1614443985;48.82409278801985;9.073936769291944;6.839861761857826;6.851068232660666;7.246804237361061;0.3079722124893925;309.398893751204;278.3483581542969;1.0000000000008076;none
19;1614443986;48.82410232864697;9.07383830832574;6.633013418731852;6.812007046376846;6.988395690913786;0.8625281626902221;309.28189610131085;278.3483581542969;4.270406781256161;none
20;1614443987;48.82411407091202;9.073717125969582;6.3296986367999475;6.82517385726782;8.143599510186265;0.7877443657621331;309.13487255200744;278.3483581542969;1.7189842118248049;none
21;1614443988;48.82412289757665;9.073626033180124;8.53588106216739;9.227151273718288;7.298669338221559;0.8386775097520582;308.9793712403625;278.3483581542969;2.9505455745009277;none
22;1614443989;48.82413535013422;9.07351837762432;7.699350979645759;8.472251015134102;7.774421215051622;0.599227879233277;308.5137497903779;280.4249267578125;1.5796697621821432;none
23;1614443990;48.82414783001707;9.073415650623668;6.692903740264848;7.444620831529739;7.301021099085811;0.5613801373198442;308.33479452319443;280.4249267578125;1.2731050938573973;none
24;1614443991;48.82416181757199;9.073313192144967;5.979820209343401;6.85261356737175;7.280483245844885;0.5282127011664446;308.1460600802675;282.4647521972656;1.2830354907598307;none
25;1614443992;48.82417517998908;9.07322164383789;5.823128425137363;6.767326248893044;7.2804832458448825;0.8812260959172692;307.9575744261965;282.4647521972656;4.018436134416309;none
26;1614443993;48.82418690602814;9.073141306618199;5.8124275738883995;6.745593633206232;6.658967018123825;0.724828252991554;307.72347798384726;282.4647521972656;2.274756137808531;none
27;1614443994;48.82419867215524;9.07306069469862;5.625954002734365;6.666457065768962;6.396466732021942;0.7096219274950356;307.34265328384936;282.4647521972656;2.8941817326405626;none
28;1614443995;48.824209558524835;9.072986110207898;5.421498026518271;6.618861154647199;5.9248814582799225;0.6302610106834488;306.89922669995576;282.4647521972656;3.14967223127437;none
29;1614443996;48.82421747779361;9.072931853847392;5.458548801988687;6.654973025749489;4.69478511810176;1.209354069790524;306.5024069426581;282.4647521972656;10.541928666888143;none
30;1614443997;48.82422513164334;9.07287941592286;5.638360547679057;6.774955915812933;4.69478511810176;1.2694200882870141;306.08208010252565;282.4647521972656;13.477403969045547;none
31;1614443998;48.824214448791714;9.07285434231719;6.7534546426013184;8.158987741531206;3.6188151836389455;1.4782808691525706;305.5925397602841;282.4647521972656;15.160499511527782;none
32;1614443999;48.82421413820164;9.07285490211107;6.864611770772499;8.205240108279213;2.034430742263691;1.1505958464763566;305.2036896208301;282.4647521972656;16.991098114394777;none
33;1614444000;48.82423667221734;9.072800349323153;5.5176011964526355;2.1381781268005016;3.273902354225911;2.061557790723814;303.8849767418578;241.9403624914733;34.23070793879825;none
34;1614444001;48.82413897975095;9.07275968184706;5.739695154674769;1.886103287127732;3.7321906438898673;2.376766312995081;303.8052595509216;215.79825310126736;31.793784038938163;none
35;1614444002;48.82407933961032;9.072753188656092;5.837140274623674;1.7768113660924743;5.0822083848173785;2.2558981393555615;304.0921993199736;184.89199829101562;18.645954979334295;none
36;1614444003;48.82401234871609;9.072738724426397;5.811606265031388;1.8779666467216742;6.221957165716071;2.1172516458603554;304.2052761968225;184.89199829101562;14.259814296191712;none
37;1614444004;48.82395977383786;9.07272675989956;5.70767804739798;2.073019310368718;5.242781723185516;1.5059303785180789;304.6153448401019;184.89199829101562;12.87394346315847;none
38;1614444005;48.82391438448834;9.07270582683325;5.725672417674449;2.0633976587190834;5.690046037432046;1.6496198653554408;305.1283555123955;184.89199829101562;12.95881311118021;none
39;1614444006;48.82386480765196;9.072670384992922;5.852657909750756;1.9210084859344267;6.160694552229593;1.7089937856455988;305.2166181113571;184.89199829101562;12.498743395600616;none
40;1614444007;48.823767654322886;9.07271905757236;5.571569388792193;1.9547323081210066;7.372486007696864;1.6346653088336007;305.57046041451395;184.89199829101562;9.457000939161647;none
41;1614444008;48.823696802242175;9.072704548204495;5.763373198567878;1.6505247892964974;7.566811999133643;1.923836296949098;306.16879908461124;187.57504272460938;10.687411890338483;none
42;1614444009;48.823633217338944;9.072704825292112;6.396263483771135;1.1685867930879401;7.491806315142516;2.226530198001919;306.8098491271958;187.57504272460938;12.356875916527514;none
43;1614444010;48.8235618858249;9.072705051935031;7.353378564883694;1.1255585216994624;7.587342901274235;2.456574713711153;307.21646944526583;187.57504272460938;13.463951382836203;none
44;1614444011;48.823487434980585;9.072691200183911;7.755690126009389;1.2700871585270546;7.720076752914129;2.4632696165415218;307.48652439471334;186.35841369628906;13.29261365764973;none
45;1614444012;48.823426823310236;9.072677090381479;7.501943666427582;1.2769666405048374;7.24754463206414;2.151510618337122;306.0352646820247;186.35841369628906;12.459007836783499;trafficLight
46;1614444013;48.82338581211643;9.072680540679649;6.734236097434395;1.216611916459405;6.215319398414932;1.726207027947261;305.67653487995267;192.5642547607422;11.86328870681262;none
47;1614444014;48.82336010989064;9.07267083496747;6.380612252005437;1.2238161702818344;4.726993925614533;1.564067986520489;304.98295180127025;192.5642547607422;14.18951419577068;none
48;1614444015;48.82335122658917;9.072665793321125;5.928234296011196;1.4151754969658012;3.083450382897838;1.4166860666944603;305.1188064292073;194.2177734375;19.973991223511433;none
49;1614444016;48.82334456196913;9.072659829053947;5.702492595616212;1.6074592757230113;1.7217219263450056;1.4184525110092159;304.99498764425516;194.2177734375;35.59976749967468;none
50;1614444017;48.82333925472041;9.072660760534784;5.6206697306274185;1.676035895156418;0.9080154484456889;1.4491944343783065;305.4552782084793;194.2177734375;68.70077758226243;none
51;1614444018;48.82333068789115;9.072657850338302;5.619494779936308;1.6905164926122724;0.0;1.3001751849288634;305.4046469964087;194.2177734375;180.0;none
52;1614444019;48.82332549299909;9.072656824388886;5.521101398469967;1.828107321959466;0.0;1.3150229511635154;305.5295752044767;194.2177734375;180.0;none
53;1614444020;48.82331288174385;9.07264529158558;5.516425848303096;1.8421679871722612;0.0;1.151533642890945;305.31871699821204;194.2177734375;180.0;none
54;1614444021;48.82330113016335;9.072634730744479;5.4564452337970435;2.0128940467303202;0.0;1.157821617873612;305.41845484729856;194.2177734375;180.0;none
55;1614444022;48.823296179863554;9.072623706474976;5.447174384058775;2.0378489302307785;0.0;0.9718515066763732;305.3407749924809;194.2177734375;180.0;none
56;1614444023;48.82328987907869;9.072619655218373;5.4406470975951535;2.055211957978609;0.0;1.3177235292383849;305.63536807429045;194.2177734375;180.0;none
57;1614444024;48.823279165803584;9.072600313002424;5.48291737350819;1.9396273116428535;0.0;1.5072156164325068;305.4967631408945;194.2177734375;180.0;none
58;1614444025;48.82327623371296;9.072594080311685;5.4223453382386975;2.1030235532846273;0.0;1.4064299370939122;305.2337190574035;194.2177734375;180.0;none
59;1614444026;48.823271848609686;9.072592205382618;5.358972642011808;2.259634761406769;0.0;1.217361685770987;305.47660726867616;194.2177734375;180.0;none
60;1614444027;48.82326611429007;9.072583392323912;5.3707839693835755;2.231415825658956;0.0;1.4588183677633486;305.3114533452317;194.2177734375;180.0;none
61;1614444028;48.82326671999081;9.072584039902257;5.344338858666524;2.294031210889649;0.0;1.3434045345669077;304.98057950660586;194.2177734375;180.0;none
62;1614444029;48.82326450844642;9.072578709392465;5.344651494773647;2.293302734529974;0.0;1.3435492439469197;305.08282588701695;194.2177734375;180.0;none
63;1614444030;48.82325474611092;9.072572364458782;5.323648279809673;2.3416460077621335;0.0;1.315290369738705;305.2206959053874;194.2177734375;180.0;none
64;1614444031;48.82324802059317;9.07257162685955;5.274724303705637;2.4498613333586703;0.0;1.2020349477109933;305.1226720539853;194.2177734375;180.0;none
65;1614444032;48.82324333540302;9.072564289041715;5.249530126384748;2.5033917961373473;0.0;1.2018761211762041;304.91352126467973;194.2177734375;180.0;none
66;1614444033;48.82323802527808;9.072563231261546;5.232390657416455;2.5390204884895744;0.0;1.2439020159497722;305.0182467130944;194.2177734375;180.0;none
67;1614444034;48.82322954465902;9.072566837383771;5.1754697619892625;2.6531207615793986;0.0;1.27134927051257;305.05231298319995;194.2177734375;180.0;none
68;1614444035;48.82323248096322;9.07256413974767;5.232251134623817;2.5393079956981617;0.0;1.1678721248622193;305.06862656772137;194.2177734375;180.0;none
69;1614444036;48.823233005863166;9.07257000455842;5.276678243771825;2.445649963607613;0.0;1.3053408900645487;305.0329486904666;194.2177734375;180.0;none
70;1614444037;48.823234091750614;9.072581351625725;5.321234019239793;2.3471270833241973;0.0;1.4171493715770898;305.37463486287743;194.2177734375;180.0;none
71;1614444038;48.82324128096109;9.072581633532392;5.345277310254158;2.291843692155055;0.0;1.4645902551192134;305.2479471191764;194.2177734375;180.0;none
72;1614444039;48.82324271560352;9.072585539336055;5.385724361001199;2.1951105074932;0.0;1.4972776931866196;305.2702451562509;194.2177734375;180.0;none
73;1614444040;48.82324835761725;9.072590214916065;5.448793553709153;2.033515635997523;0.0;1.5240388117591408;304.93343635834754;194.2177734375;180.0;none
74;1614444041;48.82325085650892;9.072594282807792;5.417992571571709;2.114212271079378;0.0;1.4475496879037415;305.10153912194073;194.2177734375;180.0;none
75;1614444042;48.823249251156945;9.072602804577418;5.377604361275536;2.2149285239887897;0.0;1.3408458173233608;305.1542791817337;194.2177734375;180.0;none
76;1614444043;48.82325410010932;9.072608551682873;5.351704105105081;2.2767960392161304;0.0;1.3710791934749647;305.20598863903433;194.2177734375;180.0;none
77;1614444044;48.82325884083523;9.072617310337819;5.341626951517584;2.300338788876499;0.0;1.4090817270717981;305.0859579881653;194.2177734375;180.0;none
78;1614444045;48.82326854346657;9.072616097577388;5.354750796459324;2.269621320971202;0.0;1.3337662553597074;305.0115733286366;194.2177734375;180.0;none
79;1614444046;48.82327222946967;9.072624034238356;5.3562460466257305;2.266090316116078;0.0;1.3370882915156652;305.1324461270124;194.2177734375;180.0;none
80;1614444047;48.823271879715584;9.072625023904141;5.3479196514221705;2.285671112544718;0.0;1.3676677010734999;305.14287906046957;194.2177734375;180.0;none
81;1614444048;48.823272778089894;9.07263443644631;5.359615432411889;2.25810970713142;0.0;1.4322301216862114;305.1919087190181;194.2177734375;180.0;none
82;1614444049;48.82327510352537;9.07263564599851;5.317885183875978;2.35470469568929;0.0;1.3003598033515034;305.244754482992;194.2177734375;180.0;none
83;1614444050;48.82327011563819;9.072633648590376;5.23729746851734;2.5288835993478824;0.0;1.2190314675394298;305.13966511096805;194.2177734375;180.0;none
84;1614444051;48.82327029383969;9.072634609686292;5.225873374621798;2.5524075899447998;0.0;1.2878283181844712;305.2265189476311;194.2177734375;180.0;none
85;1614444052;48.82327049154993;9.072633862396188;5.201501496121402;2.6017146689511614;0.0;1.24282033954089;305.1370059112087;194.2177734375;180.0;none
86;1614444053;48.82326970007483;9.072635738497409;5.207392641966725;2.589903261741576;0.0;1.2357736265328743;304.70488392561674;194.2177734375;180.0;none
87;1614444054;48.82327687691634;9.072637586781378;5.204321645018971;2.596068806479496;0.0;1.2839202651249793;305.0699547501281;194.2177734375;180.0;none
88;1614444055;48.82328049373604;9.072638782744903;5.213809272230736;2.5769613706048515;0.0;1.3343153397738297;304.9561730250716;194.2177734375;180.0;none
89;1614444056;48.82328313398715;9.072644791695943;5.222633037584613;2.5590312986594266;0.0;1.3546693092455269;305.0541234323755;194.2177734375;180.0;none
90;1614444057;48.823287605886435;9.072648266340465;5.21905926355516;2.5663120301880507;0.0;1.311176277694491;304.9987789429724;194.2177734375;180.0;none
91;1614444058;48.82328745987522;9.072648283957754;5.229149204254805;2.545689618242998;0.0;1.3703870670839913;304.99457747954875;194.2177734375;180.0;none
92;1614444059;48.82328745987522;9.072648283957754;5.21551030946497;2.573516901956047;0.0;1.2800725564138125;304.99457747954875;194.2177734375;180.0;none
93;1614444060;48.82328745987522;9.072648283957754;5.198653345679925;2.607401086185199;0.0;1.3275114232912377;304.99457747954875;194.2177734375;180.0;none
94;1614444061;48.82328745987522;9.072648283957754;5.205691580324047;2.593320690414542;0.0;1.289971770191022;304.99457747954875;194.2177734375;180.0;none
95;1614444062;48.82329246226224;9.072645838477214;5.215728367910666;2.57307493574532;0.0;1.3567644496148352;304.88353994861245;194.2177734375;180.0;none
96;1614444063;48.82327674522735;9.072631684275919;5.187648874907932;2.6292272977921294;1.1219560920470528;1.5904791654517698;305.1427954547107;194.2177734375;62.39840731025542;none
97;1614444064;48.8232569795544;9.072631185473142;5.181975719655956;2.64039100772688;1.9033786442052034;1.423630183907506;304.94599436596036;194.2177734375;32.45066528831512;none
98;1614444065;48.82321818732764;9.07261805579779;5.165589654322252;2.672306224209297;3.0776623063167388;1.379540426229056;305.55623677838594;194.2177734375;19.420874115474746;none
99;1614444066;48.823180928570665;9.072590917561039;5.169756455535457;2.664236330215152;3.6772417943845603;1.403955730890006;305.9362804014236;194.2177734375;16.52180638047001;none
100;1614444067;48.82314398666316;9.072572328975218;5.173823143110543;2.6563303854382605;3.9544522314061967;1.3692439558390737;305.56051744148135;196.6331024169922;15.90471824381709;none
101;1614444068;48.823109183610754;9.072556582958548;8.26956979441637;2.5781961163249223;4.411876326448095;1.3627576873862672;306.12320510018617;156.04650594894127;16.375235408033276;none
102;1614444069;48.82309093247541;9.072565927606535;12.422970963182921;2.6206820113462785;4.671830044408801;1.344189294146703;306.1439020745456;137.07388642076052;16.22125540734487;none
103;1614444070;48.823058686871335;9.07281747443864;5.139729666005233;2.7217119599940345;5.164021530694466;1.4170636198799584;306.10559185314924;89.3791275024414;12.212884968043468;none
104;1614444071;48.823066801275445;9.07291977652919;5.152980976020389;2.6965392809230115;6.292916221274677;1.4704769421571828;306.29881218262017;84.22381591796875;10.33238884582013;none
105;1614444072;48.82307945789345;9.0730366985716;5.163393822500499;2.676546518660291;7.466218549435768;1.44953298644379;306.5574261350557;81.42337036132812;8.626154551016583;none
106;1614444073;48.82309491659666;9.073165973363947;5.18616462515595;2.632153778480634;8.541238349956176;1.491189730394839;306.12603104300797;77.06375122070312;8.080175768151406;none
107;1614444074;48.82311807164498;9.073299188372788;5.206764371473951;2.59116611060316;9.115215558133201;1.5471256100862807;306.4227050319314;77.06375122070312;7.693975191537493;none
108;1614444075;48.8231388702765;9.073429378981247;4.87288548646615;3.174826620238715;9.336661834403031;1.5391769064478054;306.51481905020773;73.98416900634766;6.948033308500492;none
109;1614444076;48.82316330153972;9.073567598402864;4.808803175668634;3.2710776588867625;9.761585208505617;1.55424394243187;307.7135567497462;77.93936920166016;6.458005096143213;none
110;1614444077;48.82318676364494;9.07369680302919;4.795185123638319;3.2910084568148092;9.602015812401932;1.517286464891802;306.7594979470596;77.93936920166016;6.436602240953895;none
111;1614444078;48.823200956313045;9.073817768088714;4.8078833343119065;3.2724295067173963;9.193216214477568;1.3414488143123429;307.9274642756209;84.77335357666016;6.7146910476742185;none
112;1614444079;48.82319669826177;9.073938407224022;4.775866357915954;3.3189814046052493;8.971547727472002;1.2982606769689857;307.4389335475862;84.77335357666016;5.743237250857465;none
113;1614444080;48.82320147761574;9.074059510119143;4.749251167463623;3.356955522662499;8.820177614222828;1.3264877476331423;307.701521682553;84.77335357666016;5.826235700773585;none
114;1614444081;48.8232073283632;9.074175446522403;4.738156651513362;3.3725967115130318;8.73709350450863;1.3722278464817248;307.9922018991783;89.54666137695312;5.866561586010465;none
115;1614444082;48.82320876269453;9.074304858029196;4.73118441943879;3.382370621627451;9.102740977419241;1.3083685161462522;308.6050991974771;89.54666137695312;5.839969613932688;none
116;1614444083;48.823206502392885;9.074431412866652;4.727887882987083;3.3869770000241735;9.169317328895328;1.3419207190848828;308.32228649780154;94.24369812011719;5.751927665056945;none
117;1614444084;48.82320644328028;9.074552001618923;4.723406344050762;3.3932240630070174;8.999661454891005;1.4107123706609421;308.67758175637573;94.24369812011719;5.924791164214481;none
118;1614444085;48.823204543978854;9.074673220575981;4.746977325504998;3.360170130206245;8.900978468334939;1.3576895690419186;309.0511084459722;94.24369812011719;6.507464557301281;none
119;1614444086;48.82320185486817;9.074794586445728;4.797940877608938;3.286989560031795;8.855887569324201;1.4247594833426431;309.2360960058868;96.09780883789062;7.152247110066666;none
120;1614444087;48.82319268201683;9.074919473401332;4.831804154377133;3.2370056605654423;8.972040908344514;1.3294640844198178;309.4573324052617;96.09780883789062;6.711017764275922;none
121;1614444088;48.82318122184559;9.075043116820797;4.866201147758085;3.185062546065105;9.029156653142502;1.3496882902196703;309.97815118264407;95.87366485595703;6.725960121368093;none
122;1614444089;48.82317513025554;9.075165778958326;4.887805701377223;3.151807807968809;9.029770582553962;1.3747706627328795;309.99838823545724;95.87366485595703;6.791734543965224;none
123;1614444090;48.823166354324435;9.075290007359827;4.920992076537154;3.099737733332836;9.08762532129731;1.3596395793106872;310.42082489840686;95.87366485595703;6.760373826883038;none
124;1614444091;48.82315220281332;9.0754148054784;4.920182598044217;3.1010224498851486;9.070926983174555;1.3896262416773526;311.0438288990408;98.00642395019531;6.763444051600571;none
125;1614444092;48.82312456357027;9.075547323113957;4.9168517420080216;3.106301012442536;9.50206355785528;1.3152617002914877;311.34346140082926;98.00642395019531;6.131851990189197;none
126;1614444093;48.82310391468073;9.075676967658682;4.902446822471676;3.1289858078339385;9.760869660033093;1.3316673133290748;311.0434428798035;98.00642395019531;5.8668667997036295;none
127;1614444094;48.82308899114068;9.075814253064824;4.945199971217923;3.0609694995956898;10.004273875065879;1.3777714579375546;311.18718246370554;98.00642395019531;6.210006628994811;none
128;1614444095;48.82307263906506;9.075948524464268;4.9673363271414015;3.024914353473533;9.82241643570554;1.4185444754130345;310.52958498802036;101.45293426513672;6.46753800630669;none
129;1614444096;48.823044270027886;9.076068342162085;4.964740869347623;3.0291723511576967;9.394666997024121;1.4381439045841278;310.73282605502754;101.45293426513672;6.8704408438009095;none
130;1614444097;48.82301451517568;9.076171877140176;4.953233057675167;3.0479532983861066;8.723030031242262;1.3714258627421057;311.1710348073393;101.45293426513672;7.75397559115972;none
131;1614444098;48.8229210265844;9.076232200775879;4.984439252843829;2.9966485225161943;8.555317622506635;1.406641707034257;311.9225887013599;152.78265380859375;8.862939070057392;none
132;1614444099;48.82282370497927;9.076254837988172;5.0049330490797495;2.962293403263443;9.4386793640421;1.3097008211348884;311.6930574234575;166.22528076171875;7.340690004752244;none
