INDEX;TIMESTAMP;LATITUDE;LONGITUDE;HORIZONTAL_ACCURACY;VERTICAL_ACCURACY;SPEED;SPEED_ACCURACY;ALTITUDE;COURSE;COURSE_ACCURACY;TRANSITION_TO
0;1614442942;48.78933582505928;8.982040628661462;5.3295743565777824;2.414106298717188;0.0;1.1784682282329744;369.6264152638614;28.59115921715129;180.0;none
1;1614442943;48.78933987798663;8.982041827655507;5.230339280548248;2.5432436067240736;0.0;1.2915287100825636;369.38614219613373;28.591160179995295;180.0;none
2;1614442944;48.78934223631812;8.982043138763679;5.236418169373972;2.5307038128234143;0.0;1.083739935942145;369.40495529863983;28.591161184408595;180.0;none
3;1614442945;48.789348534344434;8.982039877884754;5.2475978099392835;2.5074397815120646;0.0;1.2496585082807052;369.9643185772002;28.591158970599196;180.0;none
4;1614442946;48.78935576534772;8.982040756517325;5.207161906768042;2.5903671379734265;0.0;1.1076052585484644;370.26506668608636;28.5911597757671;180.0;none
5;1614442947;48.78934892302464;8.982040952183926;5.200156202127432;2.604402523855412;0.0;1.0319813699555624;370.29874616581947;28.591159757518895;180.0;none
6;1614442948;48.78935424194558;8.982051756356277;5.207440955477117;2.5898061178413356;0.0;1.3467579905666325;370.06174820289016;28.591167704484555;180.0;none
7;1614442949;48.789347208685264;8.982043209220418;5.211837704304858;2.5809464885532014;0.0;1.197667815631941;370.45961218047887;28.591161351635915;180.0;none
8;1614442950;48.789342455988994;8.982043581447462;5.19395688252;2.616743956773754;0.0;1.2327353374008934;369.88762564677745;28.591161510063436;180.0;none
9;1614442951;48.78933650892238;8.982036436192105;5.156970930378816;2.6889008639250145;0.0;1.1802640682061198;370.1548825483769;28.591156197619448;180.0;none
10;1614442952;48.78933983546038;8.982035305764665;5.15025415908614;2.701743720193452;0.0;1.2380060937196438;369.96022383496165;28.59115545689227;180.0;none
11;1614442953;48.78935509027929;8.982011091523358;5.139229434648047;2.7226563960286922;1.542749986504866;1.2182725345121972;369.6609980566427;326.2255247171412;42.558188657133385;none
12;1614442954;48.78936761918169;8.981975695585454;5.148352963376047;2.7053648177807568;2.0481932267050786;1.2790914294742959;369.77195066027343;311.6418902802929;28.55373138718621;none
13;1614442955;48.789408886303185;8.98196776266291;5.126951240636936;2.7457071965015154;2.811668001819149;1.232170522548296;369.8405505847186;325.7810903310067;20.38941023834001;none
14;1614442956;48.78944053080369;8.98194841317622;5.156729516715667;2.689363814031535;3.429419619329756;1.220577609090632;370.72363537643105;331.65109045234095;17.1544232276709;none
15;1614442957;48.78952912747993;8.982022540177255;5.144638351391069;2.7124220295125583;5.1573490904825885;1.26615525976246;370.23685595206916;358.04523322725305;10.92181315556424;none
16;1614442958;48.7896232303577;8.982174480729947;9.019937321660922;2.7149488203068284;7.534220435824839;1.3718210634579922;371.8603845220059;5.110787391662598;7.8549675121002425;none
17;1614442959;48.789716808143055;8.982187146577658;5.1329470892594395;2.734481890898509;8.677208943044056;1.3365986508721461;369.7901535369456;5.110787391662598;6.714690264666747;none
18;1614442960;48.7898220391279;8.982201389677428;5.148613371165009;2.7048691996194045;9.807429858799399;1.370145975923187;372.56010218150914;5.110787391662598;6.089035039668289;none
19;1614442961;48.78990675272469;8.98221285574638;5.15759850341163;2.6876969156500783;9.688855692045058;1.3509756806911388;371.15814882609993;5.110787391662598;6.055458982092078;none
20;1614442962;48.78999355864087;8.982224605011886;5.191982323949424;2.620659569762079;9.526240427514246;1.4495885598405154;369.9551823977381;5.110787391662598;6.551039080932731;none
21;1614442963;48.79008464891874;8.982236934165979;5.200614952990125;2.6034863440249416;9.278040731036826;1.4372751949977094;369.67595089320093;5.110787391662598;6.686779930414072;none
22;1614442964;48.790155518286305;8.98224652640327;5.212214327113974;2.580185815211119;8.333367023461927;1.4225443512847744;368.9205016605556;5.110787391662598;7.374638344209003;none
23;1614442965;48.790215043771134;8.982254583230409;5.218704902468337;2.567032561877971;7.381840375664051;1.4729879356094282;369.44066233560443;5.110787391662598;8.624558834560013;none
24;1614442966;48.79026039060153;8.982260720963778;5.2420054672838665;2.5191101035395187;6.372306591256293;1.5186104105990637;369.9170050350949;5.110787391662598;10.587541457525685;none
25;1614442967;48.79030103029527;8.982294416390662;5.2148257539430185;2.5749037630174585;5.968911349798576;1.2516459442746668;369.98418863955885;41.49730648171245;11.249998340670452;none
